,N,graph,p_Bd,r,abs_time_uniform,fix_prob_uniform,abs_time_temp,fix_prob_temp,abs_time_uniform_1,abs_time_uniform_2,abs_time_uniform_3,abs_time_uniform_4,abs_time_uniform_5,fix_prob_uniform_1,fix_prob_uniform_2,fix_prob_uniform_3,fix_prob_uniform_4,fix_prob_uniform_5
126,5,4455570a,0.5,1.0,10.000000000000002,0.20000000000000012,10.000000000000002,0.20000000000000015,10.000000000000002,10.000000000000004,10.000000000000002,10.000000000000002,10.000000000000002,0.20000000000000012,0.20000000000000012,0.20000000000000012,0.20000000000000012,0.20000000000000012
127,5,4455570a,0.6000000000000001,1.0,10.000000000000002,0.20000000000000012,10.000000000000002,0.20000000000000015,10.000000000000002,10.000000000000004,10.000000000000002,10.000000000000002,10.000000000000002,0.20000000000000012,0.20000000000000012,0.20000000000000012,0.20000000000000012,0.20000000000000012
128,5,4455570a,0.7000000000000001,1.0,10.000000000000002,0.2000000000000001,10.000000000000002,0.20000000000000007,10.000000000000002,10.000000000000002,10.000000000000002,10.000000000000002,10.000000000000002,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007
129,5,4455570a,0.8,1.0,10.000000000000002,0.20000000000000012,10.000000000000002,0.20000000000000015,10.000000000000002,10.000000000000004,10.000000000000002,10.000000000000002,10.000000000000002,0.20000000000000012,0.20000000000000012,0.20000000000000012,0.20000000000000012,0.20000000000000012
130,5,4455570a,0.9,1.0,10.000000000000002,0.20000000000000012,10.000000000000002,0.20000000000000018,10.000000000000002,10.000000000000004,10.000000000000002,10.000000000000002,10.000000000000002,0.20000000000000012,0.20000000000000012,0.20000000000000018,0.20000000000000018,0.20000000000000012
131,5,4455570a,1.0,1.0,10.000000000000002,0.20000000000000012,10.000000000000002,0.20000000000000015,10.000000000000002,10.000000000000004,10.000000000000002,10.000000000000002,10.000000000000002,0.20000000000000012,0.20000000000000012,0.20000000000000012,0.20000000000000012,0.20000000000000012
132,5,4455770a,0.0,1.0,9.070909448045573,0.2000000000000001,9.070909448045573,0.20000000000000012,9.676880769986253,8.838309434950567,8.324166830354221,8.838309434950567,9.676880769986251,0.25000000000000017,0.1666666666666667,0.16666666666666674,0.1666666666666667,0.25000000000000017
133,5,4455770a,0.1,1.0,9.169984588825981,0.2000000000000001,9.179172384751503,0.20088154269972464,9.544274259512674,9.050995294907594,8.659383835289368,9.050995294907594,9.544274259512674,0.23966942148760345,0.17355371900826455,0.1735537190082646,0.1735537190082645,0.23966942148760345
134,5,4455770a,0.2,1.0,9.27455804396385,0.20000000000000023,9.28182181983339,0.20131147540983627,9.411965211737751,9.269712563083765,9.00943467017622,9.269712563083765,9.41196521173775,0.22950819672131176,0.18032786885245916,0.1803278688524592,0.18032786885245916,0.22950819672131176
135,5,4455770a,0.30000000000000004,1.0,9.385408433722642,0.2,9.379171492199966,0.2013008130081301,9.2799309702127,9.495471211628619,9.376237804930573,9.495471211628619,9.2799309702127,0.21951219512195122,0.18699186991869915,0.1869918699186992,0.18699186991869915,0.21951219512195128
136,5,4455770a,0.4,1.0,9.50342370916572,0.20000000000000018,9.471554260976186,0.20086021505376364,9.148149474574021,9.729416340425006,9.761986915830542,9.729416340425006,9.148149474574023,0.20967741935483888,0.19354838709677433,0.19354838709677447,0.19354838709677433,0.2096774193548389
137,5,4455770a,0.5,1.0,9.62962381217895,0.2000000000000001,9.559328295350745,0.20000000000000012,9.016599243116277,9.972856583583454,10.169207407495287,9.972856583583456,9.016599243116275,0.20000000000000012,0.2000000000000001,0.2000000000000001,0.2000000000000001,0.2000000000000001
138,5,4455770a,0.6000000000000001,1.0,9.765188933024467,0.2000000000000001,9.642884623565468,0.1987301587301588,8.885259355171412,10.227299507961728,10.600826938856054,10.227299507961728,8.885259355171412,0.1904761904761906,0.20634920634920634,0.20634920634920653,0.2063492063492063,0.19047619047619058
139,5,4455770a,0.7000000000000001,1.0,9.9114950754183,0.19999999999999996,9.722656471997038,0.19706036745406816,8.754109433420831,10.494496141524026,11.060264227201788,10.494496141524026,8.754109433420828,0.18110236220472437,0.21259842519685035,0.21259842519685032,0.2125984251968504,0.18110236220472434
140,5,4455770a,0.8,1.0,10.070159260273279,0.20000000000000023,9.79913098024036,0.19500000000000023,8.623129626245444,10.776497545767363,11.551541957340785,10.776497545767361,8.623129626245442,0.1718750000000002,0.2187500000000002,0.21875000000000033,0.2187500000000002,0.1718750000000002
141,5,4455770a,0.9,1.0,10.2430975866789,0.20000000000000012,9.872864099665875,0.19255813953488385,8.49230059020022,11.075727455709881,12.079431841574294,11.075727455709881,8.49230059020022,0.16279069767441873,0.22480620155038775,0.2248062015503878,0.2248062015503877,0.16279069767441873
142,5,4455770a,1.0,1.0,10.432600655534875,0.2000000000000001,9.944499804370611,0.1897435897435898,8.36160347268454,11.395076619472249,12.649643093360805,11.395076619472249,8.36160347268454,0.1538461538461539,0.2307692307692308,0.23076923076923092,0.2307692307692308,0.1538461538461539
143,5,44557b0a,0.0,1.0,8.469614802869089,0.20000000000000026,8.469614802869089,0.2000000000000003,8.753379500071153,7.690925284721241,7.690925284721241,8.753379500071153,9.459464444760659,0.21428571428571458,0.14285714285714304,0.14285714285714307,0.21428571428571455,0.28571428571428603
