N,graph,r,p_Bd,initial_mutant_location,fix_prob,fix_time,abs_time
10,path,1.1,0.30000000000000004,256,0.14731402922231407,282.97560409274774,83.56830039798582
10,path,1.1,0.4,256,0.14519865014967592,292.47340473619226,84.11198846120247
10,path,1.1,0.5,256,0.14288258137958612,303.1515319175959,84.72006823669392
10,path,1.1,0.6000000000000001,256,0.14034035544937826,315.2514591618931,85.4060079219988
10,path,1.1,0.7000000000000001,256,0.1375420924183547,329.08672736578006,86.1873380055897
10,path,1.1,0.8,256,0.13445251125237417,345.0723635110568,87.08730264326672
10,path,1.1,0.9,256,0.1310296671724801,363.7701131184698,88.13738827132399
10,path,1.1,1.0,256,0.12722332579186366,385.960429133438,89.38132815402568
10,path,1.2000000000000002,0.0,256,0.1943007720002529,252.25574345525604,86.00137418505236
10,path,1.2000000000000002,0.1,256,0.19312000417550482,258.69087395790973,86.58478172122257
10,path,1.2000000000000002,0.2,256,0.19179462186714888,265.7693448400508,87.2240264163767
10,path,1.2000000000000002,0.30000000000000004,256,0.19030900910703916,273.5970276704034,87.92929903301055
10,path,1.2000000000000002,0.4,256,0.18864526373733162,282.3050338859497,88.71337538941191
10,path,1.2000000000000002,0.5,256,0.18678277378431166,292.0578418343386,89.59247591280443
10,path,1.2000000000000002,0.6000000000000001,256,0.1846976979161133,303.06481275281254,90.58748778945704
10,path,1.2000000000000002,0.7000000000000001,256,0.18236232485299328,315.59687751507255,91.72574050422605
10,path,1.2000000000000002,0.8,256,0.1797442798243431,330.01133733519134,93.04364940784492
10,path,1.2000000000000002,0.9,256,0.1768055384095178,346.7898118038714,94.59076429200769
10,path,1.2000000000000002,1.0,256,0.1735012009060498,366.5982936027636,96.43617644732862
10,path,1.3,0.0,256,0.23364764790943846,242.20873022027413,88.14481296223455
10,path,1.3,0.1,256,0.23300454700011008,247.9980349345874,88.85495939676231
10,path,1.3,0.2,256,0.23221378573067963,254.339379419699,89.62995942593511
10,path,1.3,0.30000000000000004,256,0.2312613163172511,261.3215529076455,90.48217683872313
10,path,1.3,0.4,256,0.23013118439760996,269.0542485204101,91.42711563872322
10,path,1.3,0.5,256,0.22880521140460439,277.6747293316786,92.4844611029237
10,path,1.3,0.6000000000000001,256,0.2272626129224589,287.3572461203595,93.67955632861504
10,path,1.3,0.7000000000000001,256,0.22547953888296843,298.326636871018,95.04554101788875
10,path,1.3,0.8,256,0.22342851908718098,310.8784578224212,96.62652467399468
10,path,1.3,0.9,256,0.2210777962833189,325.4096402930492,98.48242591761026
10,path,1.3,1.0,256,0.21839053166729588,342.4667326255413,100.69659242784817
10,path,1.4,0.0,256,0.2694831616770013,231.2770215610058,89.07432780725955
10,path,1.4,0.1,256,0.26941795693852477,236.4056981809533,89.875676178557
10,path,1.4,0.2,256,0.2691967669569205,241.9994954875612,90.74574286940434
10,path,1.4,0.30000000000000004,256,0.2688077179182787,248.1321378556455,91.69827385982542
10,path,1.4,0.4,256,0.26823743896392965,254.89461259845893,92.75046334314322
10,path,1.4,0.5,256,0.2674708456928384,262.40064844922284,93.92408769082515
10,path,1.4,0.6000000000000001,256,0.2664908849444293,270.7944386661588,95.24710808131607
10,path,1.4,0.7000000000000001,256,0.26527823376413,280.26176374228976,96.75598296370666
10,path,1.4,0.8,256,0.2638109451085094,291.04640274114416,98.49908434895154
10,path,1.4,0.9,256,0.26206403406611145,303.47502695827126,100.54188314174608
10,path,1.4,1.0,256,0.26000900373454,317.9961849078037,102.97507003968438
10,path,1.5,0.0,256,0.30144044711128176,220.42936882437976,89.16704489331823
10,path,1.5,0.1,256,0.3019760783672761,224.94586984701928,90.03844407367431
10,path,1.5,0.2,256,0.3023420740575807,229.85326937193116,90.97958216495094
10,path,1.5,0.30000000000000004,256,0.30252939803603723,235.21348796546607,92.00520970159675
10,path,1.5,0.4,256,0.30252789272111474,241.10295841772637,93.13368728834757
10,path,1.5,0.5,256,0.3023261464143533,247.61722326882693,94.38816272076582
10,path,1.5,0.6000000000000001,256,0.30191133861881336,254.8774040874728,95.7982285439475
10,path,1.5,0.7000000000000001,256,0.3012690599913178,263.0394971366267,97.4023047486328
10,path,1.5,0.8,256,0.3003831038404537,272.308050477478,99.2511447764913
10,path,1.5,0.9,256,0.2992352276922181,282.95683938878017,101.4131341144924
10,path,1.5,1.0,256,0.2978048883571827,295.36111136834165,103.98254918289554
