,N,graph,p_Bd,r,abs_time_uniform,fix_prob_uniform,abs_time_temp,fix_prob_temp,abs_time_uniform_1,abs_time_uniform_2,abs_time_uniform_3,abs_time_uniform_4,abs_time_uniform_5,abs_time_uniform_6,fix_prob_uniform_1,fix_prob_uniform_2,fix_prob_uniform_3,fix_prob_uniform_4,fix_prob_uniform_5,fix_prob_uniform_6
300,6,454359570a,0.30000000000000004,1.0,17.534585254082263,0.16666666666666646,17.683615812270276,0.1715686274509802,17.737345319864716,16.650788313078095,16.650788313078095,17.737345319864712,18.950362601616604,17.480881656991354,0.16911764705882318,0.1323529411764705,0.1323529411764705,0.1691176470588232,0.19852941176470576,0.19852941176470562
301,6,454359570a,0.4,1.0,18.849035161018648,0.16666666666666655,18.788139578020843,0.16992630385487517,19.174276340733666,19.06909104483567,19.06909104483567,19.174276340733666,18.70095436340062,17.906521831572608,0.1683673469387754,0.14923469387755095,0.14923469387755095,0.1683673469387754,0.18239795918367335,0.18239795918367327
302,6,454359570a,0.5,1.0,20.34705656397781,0.1666666666666666,19.898137796811763,0.16666666666666657,20.80726338869299,21.84565624620739,21.84565624620739,20.80726338869299,18.41743754715963,18.359062566906477,0.1666666666666667,0.16666666666666655,0.16666666666666652,0.1666666666666667,0.16666666666666652,0.1666666666666666
303,6,454359570a,0.6000000000000001,1.0,22.074094692498647,0.16666666666666652,21.015445568486072,0.16176470588235278,22.678137778868358,25.074553035001387,25.074553035001387,22.67813777886836,18.092563223748073,18.84662330350433,0.16386554621848737,0.1848739495798317,0.1848739495798317,0.16386554621848737,0.15126050420168044,0.1512605042016805
304,6,454359570a,0.7000000000000001,1.0,24.092707890980677,0.1666666666666663,22.142584645605567,0.15516107823800093,24.84193767839469,28.88784009910124,28.887840099101243,24.84193767839469,17.716859991420563,19.379831799471656,0.159763313609467,0.2041420118343192,0.2041420118343192,0.15976331360946697,0.13609467455621277,0.13609467455621255
305,6,454359570a,0.8,1.0,26.492056980817612,0.1666666666666661,23.28306698119262,0.14675052410901418,27.372552482323428,33.478331289898136,33.478331289898136,27.372552482323435,17.277676103297,19.972898237165545,0.15408805031446496,0.22484276729559663,0.22484276729559663,0.154088050314465,0.12106918238993668,0.1210691823899367
306,6,454359570a,0.9,1.0,29.405094896297214,0.1666666666666662,24.441867621394792,0.13636363636363596,30.37153539494942,39.14226063687474,39.14226063687474,30.371535394949415,16.757685043421688,20.645292270713284,0.1464646464646459,0.247474747474747,0.24747474747474693,0.14646464646464588,0.10606060606060581,0.10606060606060569
307,6,454359570a,1.0,1.0,33.04268615326166,0.16666666666666624,25.626189585810113,0.12373737373737331,33.98237314776793,46.36722264945307,46.36722264945307,33.982373147767916,16.132466735441433,21.42445858968658,0.13636363636363535,0.27272727272727276,0.2727272727272729,0.13636363636363527,0.09090909090909087,0.09090909090909034
308,6,45435a6f0a,0.0,1.0,13.130149226010618,0.1666666666666661,13.13014922601062,0.1666666666666661,12.343214118236109,12.338475300342052,12.338475300342054,12.343214118236109,13.502227597985463,15.915288920921924,0.1428571428571423,0.14285714285714238,0.14285714285714238,0.1428571428571423,0.1428571428571424,0.28571428571428487
309,6,45435a6f0a,0.1,1.0,13.526577731865922,0.1666666666666661,13.567180926852362,0.1684684684684679,13.037986368470442,12.894347020719454,12.894347020719453,13.037986368470442,13.892441219034417,15.402358393781324,0.14864864864864816,0.14864864864864813,0.14864864864864805,0.14864864864864819,0.14864864864864807,0.2567567567567561
310,6,45435a6f0a,0.2,1.0,13.956821348058456,0.16666666666666616,13.999153227139299,0.16923076923076869,13.775067087445883,13.48571502782625,13.485715027826249,13.775067087445885,14.31901642774521,14.90034743006127,0.15384615384615344,0.15384615384615324,0.15384615384615327,0.1538461538461534,0.15384615384615322,0.23076923076923025
311,6,45435a6f0a,0.30000000000000004,1.0,14.425930533054313,0.16666666666666596,14.429268506633822,0.1691056910569099,14.562877012141664,14.117947568993173,14.117947568993173,14.562877012141664,14.786762273898688,14.407171762157525,0.158536585365853,0.158536585365853,0.15853658536585297,0.15853658536585297,0.15853658536585294,0.20731707317073103
312,6,45435a6f0a,0.4,1.0,14.940246902393527,0.16666666666666605,14.861335793376892,0.16821705426356526,15.411605321838357,14.79771982259832,14.79771982259832,15.411605321838357,15.301835188518986,13.920995936968817,0.162790697674418,0.16279069767441795,0.16279069767441795,0.162790697674418,0.16279069767441795,0.18604651162790642
313,6,45435a6f0a,0.5,1.0,15.507813450743525,0.16666666666666605,15.30002512911447,0.16666666666666602,16.333853569288944,15.533426927430988,15.533426927430988,16.333853569288948,15.8721393222099,13.440180388811372,0.1666666666666661,0.16666666666666594,0.16666666666666596,0.1666666666666661,0.16666666666666594,0.16666666666666616
314,6,45435a6f0a,0.6000000000000001,1.0,16.13896354986041,0.16666666666666602,15.751221639491694,0.16453900709219793,17.345540307501487,16.33577653176195,16.33577653176195,17.345540307501487,16.50790830469099,12.963239315944588,0.17021276595744614,0.17021276595744605,0.17021276595744614,0.17021276595744617,0.17021276595744605,0.1489361702127655
315,6,45435a6f0a,0.7000000000000001,1.0,16.847183736403213,0.16666666666666596,16.222535603009423,0.16190476190476122,18.46721068985612,17.218655899678772,17.218655899678772,18.46721068985612,17.222562802243054,12.488806437106414,0.17346938775510137,0.17346938775510126,0.1734693877551012,0.1734693877551014,0.1734693877551012,0.13265306122448933
316,6,45435a6f0a,0.8,1.0,17.650408937625418,0.16666666666666588,16.724061635038893,0.15882352941176395,19.725990221418044,18.200432303229025,18.200432303229032,19.725990221418044,18.03400208353378,12.015606492924588,0.17647058823529335,0.17647058823529313,0.17647058823529324,0.17647058823529335,0.17647058823529316,0.11764705882352895
317,6,45435a6f0a,0.9,1.0,18.57302435268709,0.16666666666666585,17.2695472971457,0.15534591194968478,21.158594801939707,19.3059610532482,19.305961053248197,21.158594801939707,18.966603515095365,11.542430890651366,0.17924528301886714,0.179245283018867,0.179245283018867,0.1792452830188671,0.17924528301886702,0.10377358490565995
318,6,45435a6f0a,1.0,1.0,19.649067686117213,0.16666666666666594,17.87825929568555,0.15151515151515085,22.816138128613122,20.569795059073414,20.56979505907342,22.816138128613122,20.05442349007691,11.06811625125329,0.18181818181818102,0.18181818181818094,0.18181818181818094,0.18181818181818105,0.18181818181818096,0.09090909090909056
319,6,45435a670a,0.0,1.0,13.542169192475031,0.16666666666666613,13.542169192475031,0.16666666666666613,15.86589747649615,11.487448208214643,11.48744820821464,12.067598240967522,14.36900491313185,15.975618107825378,0.14285714285714235,0.1428571428571424,0.1428571428571424,0.07142857142857112,0.21428571428571352,0.28571428571428503
320,6,45435a670a,0.1,1.0,14.262144396713849,0.16666666666666596,14.32608941075493,0.16894203860543427,16.508667669015377,12.443334454291998,12.443334454292,13.605625664248775,14.7339336790576,15.837970459377336,0.1496897620311723,0.14947844152361411,0.14947844152361411,0.08666249380752067,0.20613581760568528,0.25855504350838926
321,6,45435a670a,0.2,1.0,15.06649299592146,0.16666666666666644,15.140425015064285,0.1700453770004756,17.1802823762683,13.507807273313015,13.507807273313016,15.372085352044577,15.132070342555506,15.698905358034336,0.1554887601982191,0.1552102312950433,0.1552102312950433,0.10365917346547929,0.1971984634488841,0.2332331402973295
322,6,45435a670a,0.30000000000000004,1.0,15.969630369829638,0.1666666666666657,15.988193770473195,0.17001555155254178,17.8822300465066,14.701056140172689,14.701056140172685,17.409208740471406,15.566853093865022,15.55737805778943,0.16026004252031412,0.1600185766397986,0.1600185766397986,0.12255179722141643,0.18758018214440883,0.20957082483425768
323,6,45435a670a,0.4,1.0,16.989438839245025,0.16666666666666655,16.872776965616065,0.16888214015919126,18.615898041636044,16.04804076507037,16.048040765070372,19.769623819148496,16.042711036853543,15.41231860769133,0.16399413164970292,0.16385712736261016,0.16385712736261018,0.1434948651934901,0.17737488368906848,0.18742186474251743
324,6,45435a670a,0.5,1.0,18.148360621785887,0.16666666666666646,17.798024152726235,0.16666666666666652,19.382507105266928,17.580010629462393,17.580010629462393,22.519671902782992,16.565352826639273,15.26261063710135,0.1666666666666661,0.1666666666666667,0.16666666666666674,0.1666666666666659,0.16666666666666674,0.16666666666666666
325,6,45435a670a,0.6000000000000001,1.0,19.474934846698357,0.16666666666666632,18.76839691100579,0.1633835013419656,20.18301092914696,19.336637194150356,19.336637194150356,25.744074831026797,17.142179065720143,15.107069865995527,0.1682383603263426,0.16837425560932007,0.16837425560932004,0.19227241180153443,0.15553215136793125,0.1472085652855497
326,6,45435a670a,0.7000000000000001,1.0,21.006003824694762,0.1666666666666663,19.789171945265483,0.1590404860909153,21.017943336653502,21.369069661726606,21.36906966172661,29.552639048244096,17.78288027957002,14.94442096024773,0.16865444000453278,0.16889196354753103,0.16889196354753108,0.22054811385208123,0.14404247669191433,0.12897104235640725
327,6,45435a670a,0.8,1.0,22.789954817687413,0.16666666666666555,20.86673653033506,0.1536393264530137,21.887184500344063,23.74441932503939,23.744419325039388,34.09011338608329,18.500321356004743,14.773271013613588,0.16784356328082412,0.16811515480716938,0.16811515480716938,0.2517653449212357,0.13226507332971157,0.11189570885388328
328,6,45435a670a,0.9,1.0,24.891612489806736,0.16666666666666646,22.00903187086751,0.14717577748173394,22.78959817657972,26.552519989775313,26.552519989775313,39.551077269966825,19.31188223639362,14.592077276349613,0.16571616565624414,0.1659202862636876,0.1659202862636876,0.28623701340623997,0.12026531039863003,0.09594093801150937
329,6,45435a670a,1.0,1.0,27.399854382229123,0.16666666666666596,23.22624161978236,0.13963963963963905,23.722456517468395,29.916440421873485,29.916440421873485,46.20313220087015,20.24155119107263,14.399105540216585,0.16216216216216178,0.1621621621621612,0.16216216216216117,0.3243243243243235,0.10810810810810745,0.0810810810810807
330,6,45435a570a,0.0,1.0,12.665681819641598,0.16666666666666644,12.665681819641597,0.16666666666666644,12.120837525731607,11.287931721254045,9.761213537752383,12.12083752573161,15.471362845893024,15.23190776148691,0.14285714285714263,0.14285714285714263,0.07142857142857129,0.14285714285714263,0.21428571428571405,0.2857142857142854
331,6,45435a570a,0.1,1.0,13.308043999669048,0.1666666666666663,13.3950924540716,0.16956186651572394,12.955627747542783,12.10581995087987,11.212983748180084,12.955627747542783,15.540424643753402,15.077780160115363,0.14946085704175924,0.14917642929176883,0.08812265833850148,0.14946085704175924,0.20561953612317033,0.2581596621630387
332,6,45435a570a,0.2,1.0,14.020310905267477,0.1666666666666663,14.127285744994998,0.17095669563170318,13.872868838974291,12.995112689810906,12.860065637835591,13.872868838974291,15.605250372605227,14.915699053404548,0.1551297966137478,0.1547512004048063,0.10580307900647588,0.15512979661374776,0.19649143244059827,0.2326946949206218
333,6,45435a570a,0.30000000000000004,1.0,14.817020879047258,0.16666666666666635,14.864191017163606,0.17091330068513802,14.889104406013839,13.967596239963273,14.744736018489732,14.889104406013839,15.664513106287654,14.747071097515205,0.15989127795773087,0.15955966388545062,0.12462767437866733,0.15989127795773087,0.1869415115680012,0.20908859425241724
334,6,45435a570a,0.4,1.0,15.716988576338847,0.16666666666666635,15.608423655606956,0.1694754050492357,16.025776273383354,15.037769687937258,16.922651633189364,16.025776273383354,15.716542487636714,14.573415102503038,0.16374670063048188,0.16355651863207235,0.1448149471524564,0.16374670063048188,0.1769960465196691,0.18713908643483643
335,6,45435a570a,0.5,1.0,16.745027762973926,0.1666666666666662,16.363518506695456,0.16666666666666624,17.311186904541636,16.22367449795966,19.468550357781833,17.311186904541636,15.759115254984915,14.396452658033882,0.16666666666666619,0.16666666666666624,0.16666666666666613,0.16666666666666619,0.16666666666666627,0.16666666666666632
336,6,45435a570a,0.6000000000000001,1.0,17.93458499991929,0.16666666666666638,17.134271614545856,0.16248694002861114,18.783501984101193,17.54804147751422,22.485106497426894,18.783501984101193,15.789115536941088,14.218242519431154,0.16858212913699683,0.16877501486827473,0.19060325012457163,0.1685821291369968,0.15594811373828604,0.14750936299487227
337,6,45435a570a,0.7000000000000001,1.0,19.331904072997105,0.16666666666666605,17.927254109756728,0.15690526400496027,20.495501821718925,19.03990118162492,26.11716656090658,20.495501821718925,15.801963127737627,14.041389924275641,0.1693690477035755,0.1697098672325347,0.21722071817572225,0.1693690477035755,0.14481381211714822,0.12951750706744028
338,6,45435a570a,0.8,1.0,21.0028780266511,0.16666666666666666,18.751610700941082,0.1498472753166929,22.52240546859604,20.73688018599549,30.575576957111018,22.52240546859604,15.790610711540282,13.86938936806774,0.168821677535417,0.1692152012592757,0.24738587812008125,0.168821677535417,0.13320778052619756,0.11254778502361136
339,6,45435a570a,0.9,1.0,23.044872552050872,0.16666666666666574,19.620351480502023,0.14117238212259922,24.975383952262014,22.688521490256633,36.17902970570232,24.975383952262014,15.74369903165645,13.707217180165802,0.16660460959898665,0.16690248352384768,0.2824030978888161,0.16660460959898662,0.12102989909520723,0.09645530029415014
340,6,45435a570a,1.0,1.0,25.60834514678915,0.16666666666666538,20.55255010259178,0.1306306306306298,28.026296839725536,24.96112924847803,43.43196288027377,28.026296839725536,15.641963584597677,13.562421487934364,0.16216216216216178,0.16216216216216123,0.3243243243243195,0.1621621621621618,0.10810810810810709,0.08108108108108078
341,6,45435a770a,0.0,1.0,11.58346075332615,0.16666666666666644,11.58346075332615,0.16666666666666644,11.022479802833546,10.158943821824517,10.158943821824515,11.022479802833544,12.549372656450982,14.588544614189807,0.12499999999999983,0.12499999999999983,0.1249999999999998,0.12499999999999983,0.18749999999999972,0.3124999999999996
342,6,45435a770a,0.1,1.0,12.07984538695725,0.16666666666666638,12.148462381686038,0.1699707495414573,11.789463578108192,10.969184922058796,10.969184922058796,11.789463578108192,12.812144121204986,14.149631200204531,0.134973116808915,0.1345288685284232,0.13452886852842322,0.13497311680891502,0.1851813993244955,0.27581463000082634
343,6,45435a770a,0.2,1.0,12.625133569898706,0.1666666666666665,12.70093718079775,0.17136635337606654,12.617497408789754,11.85329556755952,11.85329556755952,12.617497408789756,13.0922982237861,13.71691724290759,0.14395309816875726,0.14336322047006683,0.14336322047006683,0.14395309816875726,0.1817544273598383,0.24361293536251247
344,6,45435a770a,0.30000000000000004,1.0,13.22901959555468,0.16666666666666627,13.244658184531737,0.17114054936874773,13.520348166091235,12.826271206813848,12.82627120681385,13.520348166091235,13.39265114511923,13.288227682398691,0.15213188701535782,0.15161340498261194,0.15161340498261194,0.15213188701535782,0.1774264033271728,0.2150830126768853
345,6,45435a770a,0.4,1.0,13.90400674083664,0.16666666666666638,13.784195737659829,0.16951563719831553,14.51550151900382,13.907121384502451,13.907121384502448,14.51550151900382,13.717303260050612,12.861491377956701,0.15966156658904201,0.15936130035297935,0.15936130035297935,0.15966156658904201,0.1723561557914681,0.18959811032448742
346,6,45435a770a,0.5,1.0,14.666522347057105,0.16666666666666635,14.325361572880466,0.16666666666666635,15.625758102489439,15.120455403020337,15.120455403020332,15.625758102489439,14.07205189491571,12.434655176407372,0.16666666666666635,0.16666666666666638,0.16666666666666632,0.16666666666666635,0.16666666666666635,0.1666666666666664
347,6,45435a770a,0.6000000000000001,1.0,15.538621941985474,0.16666666666666638,14.875874442162399,0.1627336069620161,16.8816638653877,16.49887538501665,16.498875385016646,16.8816638653877,14.465056342165946,12.005596808938181,0.17325350145982282,0.17357085431388286,0.1735708543138828,0.17325350145982282,0.1604536030127362,0.14589768543985085
348,6,45435a770a,0.7000000000000001,1.0,16.550684462415408,0.16666666666666632,15.446410842452238,0.15783000765781022,18.325362677796754,18.086718548384688,18.086718548384695,18.325362677796754,14.907917618673112,11.572026703456464,0.1795180967002339,0.1800983036314964,0.18009830363149643,0.17951809670023386,0.1537909845973476,0.12697621473918982
349,6,45435a770a,0.8,1.0,17.745852683828122,0.1666666666666662,16.05234858394868,0.1520493272843486,20.01697800219983,19.946155779720804,19.946155779720822,20.01697800219983,15.417482299005638,11.131366240121805,0.1855541524406399,0.1862557098981956,0.1862557098981959,0.1855541524406399,0.14673463978922055,0.10964563553310545
350,6,45435a770a,0.9,1.0,19.18771800539415,0.16666666666666605,16.716819990887153,0.14546972220085883,22.04573567929002,22.167631373787774,22.167631373787774,22.045735679290026,16.018989389896923,10.680584536312413,0.1914629303809678,0.19202795622305266,0.1920279562230528,0.1914629303809678,0.13932360128637503,0.09369462550558011
351,6,45435a770a,1.0,1.0,20.974448012588837,0.16666666666666619,17.47640344453614,0.13815789473684167,24.55057507384897,24.888843389028253,24.888843389028242,24.55057507384898,16.751885353486966,10.21596579629162,0.1973684210526311,0.197368421052631,0.1973684210526309,0.19736842105263094,0.13157894736842063,0.0789473684210524
352,6,4543666f0a,0.0,1.0,11.390200106831065,0.16666666666666652,11.390200106831063,0.1666666666666665,12.38823610665103,8.636385958448253,8.636385958448253,12.38823610665103,10.90701996718167,15.384936543606148,0.21428571428571414,0.07142857142857133,0.07142857142857134,0.21428571428571414,0.1428571428571427,0.2857142857142854
353,6,4543666f0a,0.1,1.0,12.075516344538885,0.1666666666666664,12.214122725890407,0.1713212712298373,12.797776878070126,10.018830221532335,10.018830221532335,12.797776878070126,11.74407052316795,15.075813344860448,0.2054971396093061,0.0908343938813585,0.0908343938813585,0.20549713960930616,0.1488082735101871,0.258528659508482
354,6,4543666f0a,0.2,1.0,12.846740023462289,0.16666666666666624,13.021831138046801,0.1735135321022039,13.246039556838566,11.561733537611138,11.561733537611138,13.246039556838566,12.693581384322432,14.771312567551886,0.1964304137006082,0.10976993706798693,0.10976993706798695,0.19643041370060815,0.1543381821933349,0.23326111626947232
355,6,4543666f0a,0.30000000000000004,1.0,13.725470700437171,0.16666666666666635,13.817767728703984,0.17340455782589234,13.741094015912914,13.31052660912142,13.31052660912142,13.741094015912909,13.780545055612194,14.469037896942178,0.18700491530243288,0.12850875411301116,0.12850875411301116,0.18700491530243282,0.15930048340577602,0.20967217776333402
356,6,4543666f0a,0.4,1.0,14.740951510765838,0.16666666666666627,14.606896234096917,0.17110398697300422,14.29347952243305,15.327269200142029,15.327269200142029,14.293479522433046,15.037928984650534,14.166282634794342,0.17712388367300175,0.14735516372795932,0.14735516372795932,0.1771238836730017,0.1634989695443092,0.18754293565376648
357,6,4543666f0a,0.5,1.0,15.933973180080569,0.1666666666666661,15.395056971088454,0.1666666666666661,14.917255539420283,17.69969674173096,17.69969674173096,14.917255539420283,16.510108091090256,13.859826427090665,0.16666666666666607,0.1666666666666662,0.16666666666666624,0.16666666666666605,0.1666666666666658,0.16666666666666627
358,6,4543666f0a,0.6000000000000001,1.0,17.363518802277706,0.16666666666666616,16.18949611309509,0.16008375867033062,15.631642236370666,20.55698196220896,20.556981962208944,15.631642236370666,18.25823417437641,13.545630242130578,0.1554770318021195,0.1868865331762856,0.18688653317628565,0.1554770318021195,0.16843345111896255,0.14683941892422425
359,6,4543666f0a,0.7000000000000001,1.0,19.11880296036848,0.1666666666666662,16.999700666606618,0.1512652903617278,16.463678373926413,24.09907927588361,24.099079275883636,16.463678373926413,20.368949433005287,13.218353029585524,0.14334474015496673,0.20859412400929075,0.20859412400929042,0.1433447401549668,0.16827426018191732,0.12784801148956512
360,6,4543666f0a,0.8,1.0,21.342925061575514,0.16666666666666602,17.83879148788416,0.14000829187396302,17.45272013719841,28.656205777830436,28.656205777830447,17.452720137198405,22.969155362232435,12.87054317716295,0.12997512437810904,0.232587064676616,0.2325870646766156,0.1299751243781091,0.16542288557213877,0.10945273631840757
361,6,4543666f0a,0.9,1.0,24.284729936985965,0.16666666666666577,18.725990004169,0.12593864024008397,18.658467057975454,34.823925437732726,34.82392543773264,18.65846705797545,26.252390144671235,12.491204485828263,0.11493620053112188,0.2600233175723801,0.26002331757238023,0.11493620053112197,0.15872141978107304,0.09135954401191743
362,6,4543666f0a,1.0,1.0,28.431893503630743,0.16666666666666607,19.691295272317273,0.10840108401083966,20.176233952729554,43.82337600266203,43.823376002662016,20.17623395272953,30.52906644717245,12.06307466382887,0.0975609756097556,0.29268292682926733,0.29268292682926766,0.09756097560975559,0.1463414634146334,0.07317073170731682
363,6,454366770a,0.0,1.0,10.30197384886606,0.1666666666666666,10.301973848866059,0.16666666666666657,10.721860585866901,7.816679964164287,7.816679964164287,10.7218605858669,10.721860585866903,14.012901407267082,0.18749999999999994,0.06249999999999994,0.06249999999999994,0.18749999999999994,0.18749999999999994,0.3124999999999997
364,6,454366770a,0.1,1.0,10.917228855464922,0.16666666666666652,11.053883213241281,0.17242302543507346,11.21653508226711,9.11101076294427,9.11101076294427,11.21653508226711,11.21653508226711,13.631746360099655,0.18473895582329306,0.08433734939759026,0.08433734939759024,0.18473895582329303,0.18473895582329306,0.2771084337349394
365,6,454366770a,0.2,1.0,11.614781585235313,0.16666666666666666,11.77971389231492,0.17500000000000002,11.769478159182816,10.554419569940272,10.554419569940272,11.769478159182814,11.769478159182814,13.27141589398289,0.18140243902439024,0.10518292682926836,0.10518292682926836,0.18140243902439024,0.18140243902439024,0.2454268292682927
366,6,454366770a,0.30000000000000004,1.0,12.41758388191267,0.16666666666666663,12.486697668031358,0.17475795297372054,12.393728395423533,12.198012344619213,12.198012344619213,12.393728395423535,12.393728395423535,12.928293415966982,0.17738589211618258,0.12551867219917007,0.12551867219917004,0.17738589211618255,0.17738589211618255,0.2168049792531119
367,6,454366770a,0.4,1.0,13.357722684799677,0.16666666666666666,13.18272461802679,0.1719373219373219,13.107002888337849,14.113004416754874,14.11300441675488,13.107002888337849,13.107002888337849,12.599318610274782,0.17254273504273504,0.14583333333333337,0.14583333333333323,0.17254273504273504,0.17254273504273504,0.1907051282051281
368,6,454366770a,0.5,1.0,14.481770475223712,0.16666666666666644,13.87714001691782,0.16666666666666646,13.933918823339326,16.403523345175646,16.403523345175625,13.933918823339324,13.933918823339324,12.281819690973029,0.16666666666666657,0.1666666666666661,0.16666666666666627,0.1666666666666666,0.1666666666666666,0.16666666666666646
369,6,454366770a,0.6000000000000001,1.0,15.860478666593103,0.1666666666666665,14.581918576273015,0.1589563862928347,14.909644441404058,19.23028937095214,19.230289370952182,14.909644441404057,14.90964444140408,11.973359933442097,0.15946261682242982,0.18866822429906527,0.18866822429906505,0.1594626168224298,0.1594626168224298,0.14427570093457928
370,6,454366770a,0.7000000000000001,1.0,17.607772797136032,0.16666666666666657,15.313573874928217,0.1486733001658374,16.086172835661987,22.858273144240776,22.858273144240748,16.086172835662,16.086172835662,11.671571987348667,0.15049751243781098,0.21268656716417883,0.21268656716417877,0.15049751243781093,0.15049751243781104,0.12313432835820885
371,6,454366770a,0.8,1.0,19.92206160567599,0.16666666666666655,16.096535221282814,0.1354838709677419,17.543710447782853,27.76365005093759,27.76365005093757,17.543710447782853,17.54371044778285,11.373938188832218,0.13911290322580652,0.23991935483870971,0.239919354838709,0.13911290322580638,0.13911290322580658,0.1028225806451612
372,6,454366770a,0.9,1.0,23.190250360029307,0.16666666666666655,16.9696348506346,0.11873767258382639,19.412809801747258,34.912819937821496,34.91281993782157,19.412809801747255,19.41280980174726,11.077432879290996,0.12426035502958586,0.2721893491124253,0.27218934911242587,0.12426035502958578,0.12426035502958585,0.08284023668639048
373,6,454366770a,1.0,1.0,28.31523231098768,0.16666666666666682,17.999795537252446,0.0972222222222223,21.92129152900241,46.67484689083003,46.67484689082999,21.921291529002424,21.921291529002428,10.777825497258792,0.1041666666666667,0.3125000000000005,0.31250000000000033,0.10416666666666667,0.10416666666666671,0.06250000000000004
374,6,4543786f0a,0.0,1.0,12.821990330333948,0.16666666666666666,12.821990330333946,0.16666666666666663,12.404855702389618,11.591583679483314,11.591583679483314,12.404855702389618,14.469531609128914,14.469531609128913,0.14285714285714288,0.1428571428571428,0.1428571428571428,0.1428571428571429,0.21428571428571425,0.21428571428571427
375,6,4543786f0a,0.1,1.0,12.920036768234837,0.16666666666666655,12.950547452284388,0.1676056338028168,12.696193337457958,12.000726887072403,12.000726887072403,12.696193337457956,14.06319008017415,14.063190080174149,0.1478873239436619,0.14788732394366183,0.14788732394366183,0.1478873239436619,0.2042253521126759,0.20422535211267587
376,6,4543786f0a,0.2,1.0,13.042377943038412,0.16666666666666674,13.077769813300787,0.16805555555555562,13.004745535820865,12.435430204089739,12.435430204089737,13.004745535820865,13.686958089204632,13.686958089204632,0.15277777777777787,0.1527777777777778,0.15277777777777782,0.15277777777777787,0.1944444444444445,0.19444444444444445
377,6,4543786f0a,0.30000000000000004,1.0,13.189212528769383,0.16666666666666663,13.203897861948501,0.16803652968036525,13.332314437036732,12.89850700400606,12.898507004006058,13.332314437036736,13.33681614526536,13.33681614526536,0.15753424657534248,0.15753424657534237,0.15753424657534237,0.15753424657534248,0.184931506849315,0.18493150684931503
378,6,4543786f0a,0.4,1.0,13.361195624622633,0.1666666666666666,13.32921452634097,0.16756756756756747,13.68097517747393,13.39320186687659,13.39320186687659,13.680975177473934,13.009409829517383,13.009409829517383,0.16216216216216217,0.16216216216216203,0.16216216216216203,0.16216216216216217,0.17567567567567552,0.17567567567567557
379,6,4543786f0a,0.5,1.0,13.559441275689828,0.16666666666666674,13.454054219149008,0.16666666666666674,14.053130238441693,13.923276912582246,13.923276912582246,14.053130238441693,12.701916676045546,12.701916676045546,0.16666666666666677,0.16666666666666669,0.1666666666666667,0.16666666666666674,0.16666666666666677,0.1666666666666667
380,6,4543786f0a,0.6000000000000001,1.0,13.785546954926176,0.1666666666666666,13.578814103801408,0.16535087719298236,14.451577354781666,14.493119741790379,14.493119741790379,14.451577354781666,12.41194376820648,12.411943768206479,0.17105263157894732,0.17105263157894723,0.17105263157894723,0.17105263157894732,0.1578947368421052,0.15789473684210517
381,6,4543786f0a,0.7000000000000001,1.0,14.041640920494189,0.16666666666666666,13.70396831030631,0.16363636363636358,14.879595107578169,15.107879566078939,15.10787956607894,14.879595107578165,12.137448087825456,12.137448087825456,0.17532467532467533,0.17532467532467524,0.1753246753246753,0.17532467532467533,0.14935064935064934,0.14935064935064932
382,6,4543786f0a,0.8,1.0,14.330455418801604,0.16666666666666663,13.830086039227373,0.16153846153846152,15.34105182340079,15.773640503206272,15.773640503206272,15.34105182340079,11.876673929797741,11.876673929797741,0.1794871794871795,0.17948717948717943,0.1794871794871794,0.17948717948717952,0.14102564102564097,0.141025641025641
383,6,4543786f0a,0.9,1.0,14.655431080613917,0.16666666666666663,13.957854849559094,0.15907172995780589,15.84054554339352,16.497644434609523,16.497644434609523,15.84054554339352,11.628103263838703,11.628103263838703,0.1835443037974684,0.18354430379746828,0.18354430379746828,0.1835443037974684,0.13291139240506325,0.13291139240506325
384,6,4543786f0a,1.0,1.0,15.0208609121566,0.16666666666666666,14.088110944088175,0.15625,16.383585929586392,17.2885807832591,17.288580783259096,16.383585929586392,11.390416023624313,11.390416023624313,0.18750000000000008,0.18749999999999994,0.18749999999999992,0.18750000000000008,0.12499999999999999,0.125
385,6,45437a6f0a,0.0,1.0,11.925469275335209,0.1666666666666664,11.925469275335207,0.1666666666666664,12.494094802466638,10.583960228763344,10.583960228763342,10.583972348280478,13.142393931206941,14.1644341125305,0.18749999999999972,0.12499999999999976,0.12499999999999976,0.12499999999999979,0.18749999999999967,0.24999999999999972
386,6,45437a6f0a,0.1,1.0,12.120445275053912,0.16666666666666627,12.167169716687969,0.16837108714506432,12.54495295668502,11.151820202342488,11.151820202342488,11.203635991548317,13.01189932884152,13.658542968563642,0.1840856127242354,0.13358655226252197,0.133586552262522,0.1334898032490645,0.18435052073727387,0.23090095876437997
387,6,45437a6f0a,0.2,1.0,12.347470214015727,0.16666666666666644,12.4007862187572,0.1691810691343181,12.60926499708456,11.758322045071006,11.758322045071008,11.866586232769627,12.903768552762896,13.18855741133526,0.18026521813338062,0.14201859643654852,0.1420185964365485,0.14188502267043623,0.18059915254866135,0.21321341377442343
